% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-01-28 T 16:05:52 -0500
% Time (s), Input A (V), Input B (V)
3.5800000000e+00, 9.5755723521e-01, 1.4111016254e+00
3.5900000000e+00, 9.5765140619e-01, 1.4106967090e+00
3.6000000000e+00, 9.5765140619e-01, 1.4108284921e+00
3.6100000000e+00, 9.5778265778e-01, 1.4101912747e+00
3.6200000000e+00, 9.5780407448e-01, 1.4101861159e+00
3.6300000000e+00, 9.5795167780e-01, 1.4094277456e+00
3.6400000000e+00, 9.5796802954e-01, 1.4093193802e+00
3.6500000000e+00, 9.5810941107e-01, 1.4088192923e+00
3.6600000000e+00, 9.5810941107e-01, 1.4084818463e+00
3.6700000000e+00, 9.5819342084e-01, 1.4088079742e+00
3.6800000000e+00, 9.5826207936e-01, 1.4081100397e+00
3.6900000000e+00, 9.5836247213e-01, 1.4083957730e+00
3.7000000000e+00, 9.5841471639e-01, 1.4088300163e+00
3.7100000000e+00, 9.5853149216e-01, 1.4088705048e+00
3.7200000000e+00, 9.5856738469e-01, 1.4088362693e+00
3.7300000000e+00, 9.5860940520e-01, 1.4088643768e+00
3.7400000000e+00, 9.5872005298e-01, 1.4084599918e+00
3.7500000000e+00, 9.5877808131e-01, 1.4083630382e+00
3.7600000000e+00, 9.5887272127e-01, 1.4084685898e+00
3.7700000000e+00, 9.5894672616e-01, 1.4087876831e+00
3.7800000000e+00, 9.5902538957e-01, 1.4089189034e+00
3.7900000000e+00, 9.5902538957e-01, 1.4086330763e+00
3.8000000000e+00, 9.5917164848e-01, 1.4088908585e+00
3.8100000000e+00, 9.5918762503e-01, 1.4092383406e+00
3.8200000000e+00, 9.5933069489e-01, 1.4094975609e+00
3.8300000000e+00, 9.5935630114e-01, 1.4096221843e+00
3.8400000000e+00, 9.5948336318e-01, 1.4100194408e+00
3.8500000000e+00, 9.5948336318e-01, 1.4102383602e+00
3.8600000000e+00, 9.5958112967e-01, 1.4097540612e+00
3.8700000000e+00, 9.5963603147e-01, 1.4103284041e+00
3.8800000000e+00, 9.5974983704e-01, 1.4100367305e+00
3.8900000000e+00, 9.5978869977e-01, 1.4099228624e+00
3.9000000000e+00, 9.5991851315e-01, 1.4093382019e+00
3.9100000000e+00, 9.5994136806e-01, 1.4091369786e+00
3.9200000000e+00, 9.5999067339e-01, 1.4083624755e+00
3.9300000000e+00, 9.6009400509e-01, 1.4081067256e+00
3.9400000000e+00, 9.6015938076e-01, 1.4072967676e+00
3.9500000000e+00, 9.6024667338e-01, 1.4068248810e+00
